quest_id,quest_name,quest_bucket,quest_completion_status,dependency_type,dependency_slot,dependency_id,dependency_name,dependency_value,dependency_flags,object_id,comparison_id,prerequisite_type_id,localized_failure_text,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
10286,Work Order: Tailor Training,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10286 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10286,Work Order: Tailor Training,generic_table_driven,not_retail_complete,prerequisite_id,,39083,,,0,39083,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10286 references Prerequisite 39083 with flags 0. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10286,Work Order: Tailor Training,generic_table_driven,not_retail_complete,prerequisite_slot,0,39083,,0,0,69,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10286 Prerequisite 39083 slot 0 uses prerequisiteTypeId 19, objectId 69, value 0, comparison 1, and flags 0. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,level,,,,10,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 requires character level 10. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,excluded_quest,0,5871,Beginner Weaponsmith Materials,,,5871,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 excludes quest slot 0 -> Quest2 5871 (Beginner Weaponsmith Materials). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,excluded_quest,1,7504,Beginner Weaponsmith Materials,,,7504,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 excludes quest slot 1 -> Quest2 7504 (Beginner Weaponsmith Materials). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,prerequisite_id,,8687,,,0,8687,,,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 references Prerequisite 8687 with flags 0 with failure text 'You lack the required Tradeskill'. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10287,Beginner Weaponsmith Materials,no_objectives,not_retail_complete,prerequisite_slot,0,8687,,0,0,1,4,19,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10287 Prerequisite 8687 slot 0 uses prerequisiteTypeId 19, objectId 1, value 0, comparison 4, and flags 0 with failure text 'You lack the required Tradeskill'. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10288,Work Order: Tailor Training,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10288 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10288,Work Order: Tailor Training,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10288 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10288,Work Order: Tailor Training,generic_table_driven,not_retail_complete,prerequisite_id,,39380,,,1,39380,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10288 references Prerequisite 39380 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10288,Work Order: Tailor Training,generic_table_driven,not_retail_complete,prerequisite_slot,0,39380,,0,1,70,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10288 Prerequisite 39380 slot 0 uses prerequisiteTypeId 19, objectId 70, value 0, comparison 1, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10288,Work Order: Tailor Training,generic_table_driven,not_retail_complete,prerequisite_slot,1,39380,,0,1,74,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10288 Prerequisite 39380 slot 1 uses prerequisiteTypeId 19, objectId 74, value 0, comparison 1, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10289,Work Order: Complex Creations,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10289 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10289,Work Order: Complex Creations,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10289 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10289,Work Order: Complex Creations,generic_table_driven,not_retail_complete,prerequisite_id,,39085,,,0,39085,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10289 references Prerequisite 39085 with flags 0. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10289,Work Order: Complex Creations,generic_table_driven,not_retail_complete,prerequisite_slot,0,39085,,0,0,74,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10289 Prerequisite 39085 slot 0 uses prerequisiteTypeId 19, objectId 74, value 0, comparison 1, and flags 0. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,0,10292,Work Order: Prototype Production,,,10292,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 excludes quest slot 0 -> Quest2 10292 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,1,10293,Work Order: Prototype Production,,,10293,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 excludes quest slot 1 -> Quest2 10293 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_id,,37402,,,0,37402,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 references Prerequisite 37402 with flags 0. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10290,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_slot,0,37402,,0,0,66,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10290 Prerequisite 37402 slot 0 uses prerequisiteTypeId 19, objectId 66, value 0, comparison 1, and flags 0. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,level,,,,10,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 requires character level 10. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,required_quest,0,10287,Beginner Weaponsmith Materials,,,10287,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 requires prerequisite quest slot 0 -> Quest2 10287 (Beginner Weaponsmith Materials). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,excluded_quest,0,7511,Basic Weapon Crafting,,,7511,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 excludes quest slot 0 -> Quest2 7511 (Basic Weapon Crafting). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,excluded_quest,1,7459,Basic Weapon Crafting,,,7459,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 excludes quest slot 1 -> Quest2 7459 (Basic Weapon Crafting). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,prerequisite_id,,8252,,,0,8252,,,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 references Prerequisite 8252 with flags 0 with failure text 'You lack the required Tradeskill'. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10291,Basic Weapon Crafting,generic_table_driven,not_retail_complete,prerequisite_slot,0,8252,,0,0,1,4,19,You lack the required Tradeskill,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10291 Prerequisite 8252 slot 0 uses prerequisiteTypeId 19, objectId 1, value 0, comparison 4, and flags 0 with failure text 'You lack the required Tradeskill'. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,0,10293,Work Order: Prototype Production,,,10293,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 excludes quest slot 0 -> Quest2 10293 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,1,10290,Work Order: Prototype Production,,,10290,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 excludes quest slot 1 -> Quest2 10290 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_id,,37402,,,0,37402,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 references Prerequisite 37402 with flags 0. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10292,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_slot,0,37402,,0,0,66,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10292 Prerequisite 37402 slot 0 uses prerequisiteTypeId 19, objectId 66, value 0, comparison 1, and flags 0. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,0,10292,Work Order: Prototype Production,,,10292,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 excludes quest slot 0 -> Quest2 10292 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,excluded_quest,1,10290,Work Order: Prototype Production,,,10290,,,,mapped_quest_exclusion_validation_pending_chain_smoke,client_quest2_excluded_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 excludes quest slot 1 -> Quest2 10290 (Work Order: Prototype Production). Retail completion needs row-specific visibility, exclusion-state gating, denial behavior, and chain smoke."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_id,,37402,,,0,37402,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 references Prerequisite 37402 with flags 0. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
10293,Work Order: Prototype Production,generic_table_driven,not_retail_complete,prerequisite_slot,0,37402,,0,0,66,1,19,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10293 Prerequisite 37402 slot 0 uses prerequisiteTypeId 19, objectId 66, value 0, comparison 1, and flags 0. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
10294,Work Order: Prototype Production,generic_table_driven,not_retail_complete,level,,,,1,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10294 requires character level 1. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
10294,Work Order: Prototype Production,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 10294 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
