quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,reward_kind,source_map,source_reward_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,jabbithole_reward_object_id,client_reward_object_id,jabbithole_reward_name,client_reward_name,game_reward_id,canonical_reward_ids,canonical_reward_match_status,amount,fixed_reward,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
8368,Eye for an Eye,no_objectives,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,7,326,Eye for an Eye,Eye for an Eye,6,918,Dreadmoor,Dreadmoor,,,,226,true,3,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 7 maps Quest2 8368 reputation reward from Jabbithole reputation 6 (Dreadmoor) to Faction2 918 (Dreadmoor) amount 226 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8380,Under the Cover of Darkness,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2616,2946,Quest name missing,Under the Cover of Darkness,1,1,Cash,,,,,4248,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2616 maps Quest2 8380 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 4248 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
8380,Under the Cover of Darkness,no_objectives,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,2422,2946,Quest name missing,Under the Cover of Darkness,6,918,Dreadmoor,Dreadmoor,,,,266,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 2422 maps Quest2 8380 reputation reward from Jabbithole reputation 6 (Dreadmoor) to Faction2 918 (Dreadmoor) amount 266 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8416,At First Xenocite,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2215,2509,At First Xenocite,At First Xenocite,5,4,Crafting Vouchers,,5196,,,903,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2215 maps Quest2 8416 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5196 amount 903 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8416,At First Xenocite,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,259,2509,At First Xenocite,At First Xenocite,20,4,Weaponsmith,,4520,,,5400,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 259 maps Quest2 8416 tradeskill reward from Jabbithole tradeskill 20 (Weaponsmith) to Tradeskill 4 via Quest2Reward 4520 amount 5400 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8417,Xenocite Package,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2213,2507,Xenocite Package,Xenocite Package,5,4,Crafting Vouchers,,5197,,,1355,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2213 maps Quest2 8417 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5197 amount 1355 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8417,Xenocite Package,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,257,2507,Xenocite Package,Xenocite Package,20,4,Weaponsmith,,4521,,,8964,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 257 maps Quest2 8417 tradeskill reward from Jabbithole tradeskill 20 (Weaponsmith) to Tradeskill 4 via Quest2Reward 4521 amount 8964 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8418,Xenocite Fight,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2214,2508,Xenocite Fight,Xenocite Fight,5,4,Crafting Vouchers,,5198,,,2033,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2214 maps Quest2 8418 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5198 amount 2033 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8418,Xenocite Fight,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,258,2508,Xenocite Fight,Xenocite Fight,20,4,Weaponsmith,,4522,,,14850,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 258 maps Quest2 8418 tradeskill reward from Jabbithole tradeskill 20 (Weaponsmith) to Tradeskill 4 via Quest2Reward 4522 amount 14850 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8419,Legionnaire in Glowing Armor,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2203,2495,Legionnaire in Glowing Armor,Legionnaire in Glowing Armor,5,4,Crafting Vouchers,,5199,,,903,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2203 maps Quest2 8419 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5199 amount 903 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8419,Legionnaire in Glowing Armor,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,253,2495,Legionnaire in Glowing Armor,Legionnaire in Glowing Armor,23,12,Armorer,Armorer,4523,,,5400,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 253 maps Quest2 8419 tradeskill reward from Jabbithole tradeskill 23 (Armorer) to Tradeskill 12 (Armorer) via Quest2Reward 4523 amount 5400 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8420,Powered by Xenocite,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2195,2487,Powered by Xenocite,Powered by Xenocite,5,4,Crafting Vouchers,,5200,,,1355,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2195 maps Quest2 8420 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5200 amount 1355 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8420,Powered by Xenocite,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,248,2487,Powered by Xenocite,Powered by Xenocite,23,12,Armorer,Armorer,4524,,,8964,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 248 maps Quest2 8420 tradeskill reward from Jabbithole tradeskill 23 (Armorer) to Tradeskill 12 (Armorer) via Quest2Reward 4524 amount 8964 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8421,Heavy Xenocite Plate,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2197,2489,Heavy Xenocite Plate,Heavy Xenocite Plate,5,4,Crafting Vouchers,,5201,,,2033,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2197 maps Quest2 8421 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5201 amount 2033 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8421,Heavy Xenocite Plate,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,249,2489,Heavy Xenocite Plate,Heavy Xenocite Plate,23,12,Armorer,Armorer,4525,,,14850,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 249 maps Quest2 8421 tradeskill reward from Jabbithole tradeskill 23 (Armorer) to Tradeskill 12 (Armorer) via Quest2Reward 4525 amount 14850 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8422,Big Game Hunter's Armor,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2064,2352,Big Game Hunter's Armor,Big Game Hunter's Armor,5,4,Crafting Vouchers,,5202,,,903,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2064 maps Quest2 8422 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5202 amount 903 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8422,Big Game Hunter's Armor,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,172,2352,Big Game Hunter's Armor,Big Game Hunter's Armor,18,18,Outfitter,Relic Hunter,4526,,,5400,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 172 maps Quest2 8422 tradeskill reward from Jabbithole tradeskill 18 (Outfitter) to Tradeskill 18 (Relic Hunter) via Quest2Reward 4526 amount 5400 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8423,Leather Hunters,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2065,2353,Leather Hunters,Leather Hunters,5,4,Crafting Vouchers,,5203,,,1355,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2065 maps Quest2 8423 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5203 amount 1355 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8423,Leather Hunters,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,173,2353,Leather Hunters,Leather Hunters,18,18,Outfitter,Relic Hunter,4527,,,8964,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 173 maps Quest2 8423 tradeskill reward from Jabbithole tradeskill 18 (Outfitter) to Tradeskill 18 (Relic Hunter) via Quest2Reward 4527 amount 8964 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8424,Hard as Rockhide,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2066,2354,Hard as Rockhide,Hard as Rockhide,5,4,Crafting Vouchers,,5204,,,2033,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2066 maps Quest2 8424 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5204 amount 2033 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8424,Hard as Rockhide,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,174,2354,Hard as Rockhide,Hard as Rockhide,18,18,Outfitter,Relic Hunter,4528,,,14850,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 174 maps Quest2 8424 tradeskill reward from Jabbithole tradeskill 18 (Outfitter) to Tradeskill 18 (Relic Hunter) via Quest2Reward 4528 amount 14850 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8425,Terminal Manaweave,no_objectives,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2143,2434,Terminal Manaweave,Terminal Manaweave,5,4,Crafting Vouchers,,5205,,,903,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2143 maps Quest2 8425 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5205 amount 903 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8425,Terminal Manaweave,no_objectives,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,217,2434,Terminal Manaweave,Terminal Manaweave,24,69,Tailor,,4529,,,5400,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 217 maps Quest2 8425 tradeskill reward from Jabbithole tradeskill 24 (Tailor) to Tradeskill 69 via Quest2Reward 4529 amount 5400 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8426,Weaving In and Out of Focus,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2142,2433,Weaving In and Out of Focus,Weaving In and Out of Focus,5,4,Crafting Vouchers,,5206,,,1355,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2142 maps Quest2 8426 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5206 amount 1355 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8426,Weaving In and Out of Focus,generic_table_driven,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,216,2433,Weaving In and Out of Focus,Weaving In and Out of Focus,24,69,Tailor,,4530,,,8964,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 216 maps Quest2 8426 tradeskill reward from Jabbithole tradeskill 24 (Tailor) to Tradeskill 69 via Quest2Reward 4530 amount 8964 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8427,Moxie Magnification,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2144,2435,Moxie Magnification,Moxie Magnification,5,4,Crafting Vouchers,,5207,,,2033,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2144 maps Quest2 8427 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5207 amount 2033 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8427,Moxie Magnification,generic_table_driven,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,218,2435,Moxie Magnification,Moxie Magnification,24,69,Tailor,,4531,,,14850,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 218 maps Quest2 8427 tradeskill reward from Jabbithole tradeskill 24 (Tailor) to Tradeskill 69 via Quest2Reward 4531 amount 14850 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8428,Fruit of the Faerybloom,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2163,2454,Fruit of the Faerybloom,Fruit of the Faerybloom,5,4,Crafting Vouchers,,5208,,,903,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2163 maps Quest2 8428 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5208 amount 903 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8428,Fruit of the Faerybloom,generic_table_driven,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,230,2454,Fruit of the Faerybloom,Fruit of the Faerybloom,21,37,Technologist,,4532,,,5400,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 230 maps Quest2 8428 tradeskill reward from Jabbithole tradeskill 21 (Technologist) to Tradeskill 37 via Quest2Reward 4532 amount 5400 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8429,Mixing It Up,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2164,2455,Mixing It Up,Mixing It Up,5,4,Crafting Vouchers,,5209,,,1355,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2164 maps Quest2 8429 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5209 amount 1355 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8429,Mixing It Up,generic_table_driven,not_retail_complete,current_quest,tradeskill,quest_reward_tradeskill_map.csv,231,2455,Mixing It Up,Mixing It Up,21,37,Technologist,,4533,,,8964,true,7,datamapping_jabbithole_tradeskill_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_tradeskill_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Tradeskill.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_tradeskill_map.csv source_reward_id 231 maps Quest2 8429 tradeskill reward from Jabbithole tradeskill 21 (Technologist) to Tradeskill 37 via Quest2Reward 4533 amount 8964 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
8430,The Purest of Omni-Plasm,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,2165,2456,The Purest of Omni-Plasm,The Purest of Omni-Plasm,5,4,Crafting Vouchers,,5210,,,2033,true,7,datamapping_jabbithole_currency_reward_matched_pending_grant_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 2165 maps Quest2 8430 currency reward from Jabbithole currency 5 (Crafting Vouchers) to CurrencyType 4 via Quest2Reward 5210 amount 2033 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
