quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_quest_objective_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,objective_order,quest_objective_id,match_status,jabbithole_objective_text,client_objective_text,objective_type,objective_data,objective_count,quest_direction_id,world_location_0,world_location_1,world_location_2,world_location_3,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
9182,Adventures in Archaeology,generic_table_driven,not_retail_complete,current_quest,5873,2721,Adventures in Archaeology,Adventures in Archaeology,1,18274,matched,Escort Professor Stephanus to his second stop in the Sonic Plaza,Escort $(creature=54686) to his second stop in the Sonic Plaza,12,62679,1,0,46365,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5873 for Quest2 9182 objective order 1 with source text 'Escort Professor Stephanus to his second stop in the Sonic Plaza' maps to current QuestObjective 18274 type 12 data 62679 count 1 and client text 'Escort $(creature=54686) to his second stop in the Sonic Plaza'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9182,Adventures in Archaeology,generic_table_driven,not_retail_complete,current_quest,5874,2721,Adventures in Archaeology,Adventures in Archaeology,2,18275,matched,Escort Professor Stephanus to his third stop in the Sonic Plaza,Escort $(creature=54686) to his third stop in the Sonic Plaza,25,600,1,0,44143,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5874 for Quest2 9182 objective order 2 with source text 'Escort Professor Stephanus to his third stop in the Sonic Plaza' maps to current QuestObjective 18275 type 25 data 600 count 1 and client text 'Escort $(creature=54686) to his third stop in the Sonic Plaza'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9182,Adventures in Archaeology,generic_table_driven,not_retail_complete,current_quest,5875,2721,Adventures in Archaeology,Adventures in Archaeology,3,18277,matched,Escort Professor Stephanus to his research area in the Sonic Plaza,Escort $(creature=54686) to his research area in the Sonic Plaza,5,0,1,0,43364,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5875 for Quest2 9182 objective order 3 with source text 'Escort Professor Stephanus to his research area in the Sonic Plaza' maps to current QuestObjective 18277 type 5 data 0 count 1 and client text 'Escort $(creature=54686) to his research area in the Sonic Plaza'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9183,Brawn and Brains,generic_table_driven,not_retail_complete,current_quest,5868,2718,Brawn and Brains,Brawn and Brains,0,17859,matched,Activate the Portable Generator and defend Epsilon Squad scientists at the fourth resonance pillar,Activate the $(creature=56099) and defend Epsilon Squad scientists at the fourth resonance pillar,25,581,1,0,44195,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5868 for Quest2 9183 objective order 0 with source text 'Activate the Portable Generator and defend Epsilon Squad scientists at the fourth resonance pillar' maps to current QuestObjective 17859 type 25 data 581 count 1 and client text 'Activate the $(creature=56099) and defend Epsilon Squad scientists at the fourth resonance pillar'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9183,Brawn and Brains,generic_table_driven,not_retail_complete,current_quest,5869,2718,Brawn and Brains,Brawn and Brains,1,17860,matched,Activate the Portable Generator and defend Gamma Squad scientists at the fifth resonance pillar,Activate the $(creature=56100) and defend Gamma Squad scientists at the fifth resonance pillar,25,582,1,0,44194,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5869 for Quest2 9183 objective order 1 with source text 'Activate the Portable Generator and defend Gamma Squad scientists at the fifth resonance pillar' maps to current QuestObjective 17860 type 25 data 582 count 1 and client text 'Activate the $(creature=56100) and defend Gamma Squad scientists at the fifth resonance pillar'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9184,Collaborative Research,generic_table_driven,not_retail_complete,current_quest,5870,2719,Collaborative Research,Collaborative Research,0,17862,matched,Steal Eldan Tower Research Notes from XAS scientists near resonance pillars two and three,Collect $(vitem=1023) from XAS scientists near resonance pillars two and three,32,1023,10,0,42845,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5870 for Quest2 9184 objective order 0 with source text 'Steal Eldan Tower Research Notes from XAS scientists near resonance pillars two and three' maps to current QuestObjective 17862 type 32 data 1023 count 10 and client text 'Collect $(vitem=1023) from XAS scientists near resonance pillars two and three'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9185,The Game's Afoot ,generic_table_driven,not_retail_complete,current_quest,5899,2724,The Game's Afoot ,The Game's Afoot,0,17872,matched,Speak to Professor Stephanus at the Eldan statue in the Sonic Plaza,Speak to $(creature=57097) at the Eldan statue in the Sonic Plaza,5,57097,1,0,44222,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5899 for Quest2 9185 objective order 0 with source text 'Speak to Professor Stephanus at the Eldan statue in the Sonic Plaza' maps to current QuestObjective 17872 type 5 data 57097 count 1 and client text 'Speak to $(creature=57097) at the Eldan statue in the Sonic Plaza'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9185,The Game's Afoot ,generic_table_driven,not_retail_complete,current_quest,5900,2724,The Game's Afoot ,The Game's Afoot,1,17873,matched,Defuse the Explosives on the Eldan statue in the Sonic Plaza,Defuse the $(creature=57124) on the Eldan statue in the Sonic Plaza,5,54749,1,0,44054,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5900 for Quest2 9185 objective order 1 with source text 'Defuse the Explosives on the Eldan statue in the Sonic Plaza' maps to current QuestObjective 17873 type 5 data 54749 count 1 and client text 'Defuse the $(creature=57124) on the Eldan statue in the Sonic Plaza'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9185,The Game's Afoot ,generic_table_driven,not_retail_complete,current_quest,5901,2724,The Game's Afoot ,The Game's Afoot,2,17874,matched,Locate Stephanus the Traitor in the Exanite Resonance Tower,Locate $(creature=55079) in the Exanite Resonance Tower,5,8701,1,0,43518,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5901 for Quest2 9185 objective order 2 with source text 'Locate Stephanus the Traitor in the Exanite Resonance Tower' maps to current QuestObjective 17874 type 5 data 8701 count 1 and client text 'Locate $(creature=55079) in the Exanite Resonance Tower'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9185,The Game's Afoot ,generic_table_driven,not_retail_complete,current_quest,5902,2724,The Game's Afoot ,The Game's Afoot,3,17875,matched,Kill Stephanus the Traitor in the Exanite Resonance Tower Control Area,Kill $(creature=55079) in the Exanite Resonance Tower Control Area,2,55079,1,2211,44279,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5902 for Quest2 9185 objective order 3 with source text 'Kill Stephanus the Traitor in the Exanite Resonance Tower Control Area' maps to current QuestObjective 17875 type 2 data 55079 count 1 and client text 'Kill $(creature=55079) in the Exanite Resonance Tower Control Area'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9187,Threat Response,generic_table_driven,not_retail_complete,current_quest,5961,2755,Threat Response,Threat Response,0,17789,matched,Destroy Eldan constructs near resonance pillar four and the Exanite Resonance Tower,Destroy Eldan constructs near resonance pillar four and the Exanite Resonance Tower,8,10522,12,0,43976,43610,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5961 for Quest2 9187 objective order 0 with source text 'Destroy Eldan constructs near resonance pillar four and the Exanite Resonance Tower' maps to current QuestObjective 17789 type 8 data 10522 count 12 and client text 'Destroy Eldan constructs near resonance pillar four and the Exanite Resonance Tower'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9188,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5858,2712,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,0,17726,matched,Use the Sticky Ball of Spider Silk to gain access to the Queen's Den,Use the $(creature=56171) to gain access to the Queen's Den,12,56171,1,2199,43858,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5858 for Quest2 9188 objective order 0 with source text 'Use the Sticky Ball of Spider Silk to gain access to the Queen's Den' maps to current QuestObjective 17726 type 12 data 56171 count 1 and client text 'Use the $(creature=56171) to gain access to the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9188,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5859,2712,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,1,17668,matched,"Kill Syra, Queen of the Direweb in the Queen's Den",Kill $(creature=54757) in the Queen's Den,2,54977,1,2006,43401,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5859 for Quest2 9188 objective order 1 with source text 'Kill Syra, Queen of the Direweb in the Queen's Den' maps to current QuestObjective 17668 type 2 data 54977 count 1 and client text 'Kill $(creature=54757) in the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9188,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5860,2712,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,2,17669,matched,Free Kit Brinny in the Queen's Den,Free $(creature=56244) in the Queen's Den,12,56364,1,2022,43401,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5860 for Quest2 9188 objective order 2 with source text 'Free Kit Brinny in the Queen's Den' maps to current QuestObjective 17669 type 12 data 56364 count 1 and client text 'Free $(creature=56244) in the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9190,Web of Lies,generic_table_driven,not_retail_complete,current_quest,5907,2730,Web of Lies,Web of Lies,0,16605,matched,Free your Webbed Compatriot in the Northern Brood Lair,Free your $(creature=54934) in the Northern Brood Lair,25,573,1,2036,43096,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5907 for Quest2 9190 objective order 0 with source text 'Free your Webbed Compatriot in the Northern Brood Lair' maps to current QuestObjective 16605 type 25 data 573 count 1 and client text 'Free your $(creature=54934) in the Northern Brood Lair'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9190,Web of Lies,generic_table_driven,not_retail_complete,current_quest,5908,2730,Web of Lies,Web of Lies,1,17626,matched,Follow Cosine to a safe location,Follow $(creature=56126) to a safe location,5,0,1,0,43095,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5908 for Quest2 9190 objective order 1 with source text 'Follow Cosine to a safe location' maps to current QuestObjective 17626 type 5 data 0 count 1 and client text 'Follow $(creature=56126) to a safe location'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9191,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5909,2732,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,0,17727,matched,Use the Sticky Ball of Spider Silk to gain access to the Queen's Den,Use the $(creature=56171) to gain access to the Queen's Den,12,56171,1,2199,43858,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5909 for Quest2 9191 objective order 0 with source text 'Use the Sticky Ball of Spider Silk to gain access to the Queen's Den' maps to current QuestObjective 17727 type 12 data 56171 count 1 and client text 'Use the $(creature=56171) to gain access to the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9191,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5910,2732,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,1,16614,matched,"Kill Syra, Queen of the Direweb in the Queen's Den",Kill $(creature=54757) in the Queen's Den,2,54977,1,2006,43401,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5910 for Quest2 9191 objective order 1 with source text 'Kill Syra, Queen of the Direweb in the Queen's Den' maps to current QuestObjective 16614 type 2 data 54977 count 1 and client text 'Kill $(creature=54757) in the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9191,An Eight-Legged Heel-Turn,generic_table_driven,not_retail_complete,current_quest,5911,2732,An Eight-Legged Heel-Turn,An Eight-Legged Heel-Turn,2,17629,matched,Free Corrigan Doon in the Queen's Den,Free $(creature=56098) in the Queen's Den,12,56175,1,2021,43401,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5911 for Quest2 9191 objective order 2 with source text 'Free Corrigan Doon in the Queen's Den' maps to current QuestObjective 17629 type 12 data 56175 count 1 and client text 'Free $(creature=56098) in the Queen's Den'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5843,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],0,16606,matched,Defeat the Primal Air within the Terrorformer of Desolation,Defeat the $(creature=54918) within the Terrorformer of Desolation,2,54918,1,0,49675,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5843 for Quest2 9192 objective order 0 with source text 'Defeat the Primal Air within the Terrorformer of Desolation' maps to current QuestObjective 16606 type 2 data 54918 count 1 and client text 'Defeat the $(creature=54918) within the Terrorformer of Desolation'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5844,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],1,16607,matched,Defeat the Primal Fire within the Terrorformer of Depravity,Defeat the $(creature=54919) within the Terrorformer of Depravity,2,54919,1,0,49679,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5844 for Quest2 9192 objective order 1 with source text 'Defeat the Primal Fire within the Terrorformer of Depravity' maps to current QuestObjective 16607 type 2 data 54919 count 1 and client text 'Defeat the $(creature=54919) within the Terrorformer of Depravity'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5845,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],2,16608,matched,Defeat the Primal Life within the Terrorformer of Decay,Defeat the $(creature=54920) within the Terrorformer of Decay,2,54920,1,0,49676,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5845 for Quest2 9192 objective order 2 with source text 'Defeat the Primal Life within the Terrorformer of Decay' maps to current QuestObjective 16608 type 2 data 54920 count 1 and client text 'Defeat the $(creature=54920) within the Terrorformer of Decay'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5846,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],3,16609,matched,Defeat the Primal Logic within the Terrorformer of Decay,Defeat the $(creature=54921) within the Terrorformer of Decay,2,54921,1,0,49677,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5846 for Quest2 9192 objective order 3 with source text 'Defeat the Primal Logic within the Terrorformer of Decay' maps to current QuestObjective 16609 type 2 data 54921 count 1 and client text 'Defeat the $(creature=54921) within the Terrorformer of Decay'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5847,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],4,16610,matched,Defeat the Primal Water within the Terrorformer of Depravity,Defeat the $(creature=54922) within the Terrorformer of Depravity,2,54922,1,0,49678,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5847 for Quest2 9192 objective order 4 with source text 'Defeat the Primal Water within the Terrorformer of Depravity' maps to current QuestObjective 16610 type 2 data 54922 count 1 and client text 'Defeat the $(creature=54922) within the Terrorformer of Depravity'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9192,By the Elements Be Purged [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5848,2706,By the Elements Be Purged [GROUP 5+],By the Elements Be Purged [GROUP 5+],5,16611,matched,Defeat the Primal Earth within the Terrorformer of Desolation,Defeat the $(creature=54923) within the Terrorformer of Desolation,2,54923,1,0,49674,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5848 for Quest2 9192 objective order 5 with source text 'Defeat the Primal Earth within the Terrorformer of Desolation' maps to current QuestObjective 16611 type 2 data 54923 count 1 and client text 'Defeat the $(creature=54923) within the Terrorformer of Desolation'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9193,Cleansing the Corruption [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5861,2713,Cleansing the Corruption [GROUP 5+],Cleansing the Corruption [GROUP 5+],0,16612,matched,Kill Corrupted constructs and Mawborn creatures near the Black Focus,Kill Corrupted constructs and Mawborn creatures near the Black Focus,8,8441,20,0,43051,43056,43057,43058,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5861 for Quest2 9193 objective order 0 with source text 'Kill Corrupted constructs and Mawborn creatures near the Black Focus' maps to current QuestObjective 16612 type 8 data 8441 count 20 and client text 'Kill Corrupted constructs and Mawborn creatures near the Black Focus'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9194,The Dark Ascent [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5862,2714,The Dark Ascent [GROUP 5+],The Dark Ascent [GROUP 5+],0,18185,matched,Begin your ascent to the Black Focus,Begin your ascent to the Black Focus,22,7358,1,0,45749,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5862 for Quest2 9194 objective order 0 with source text 'Begin your ascent to the Black Focus' maps to current QuestObjective 18185 type 22 data 7358 count 1 and client text 'Begin your ascent to the Black Focus'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
9194,The Dark Ascent [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,5863,2714,The Dark Ascent [GROUP 5+],The Dark Ascent [GROUP 5+],1,16600,matched,Ascend the platforms to reach the Black Focus,Ascend the platforms to reach the Black Focus,22,7357,1,0,45748,0,0,0,5,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 5863 for Quest2 9194 objective order 1 with source text 'Ascend the platforms to reach the Black Focus' maps to current QuestObjective 16600 type 22 data 7357 count 1 and client text 'Ascend the platforms to reach the Black Focus'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
