quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
8851,,generic_table_driven,not_retail_complete,current_quest,3736,698,Cryo Sleep,2,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 3736 links Quest2 8851 order 2 flags 0 to Episode 698 (Cryo Sleep), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
10096,Alpha Sanctum Expedition,generic_table_driven,not_retail_complete,current_quest,4085,699,The Secrets of Nexus,0,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 4085 links Quest2 10096 order 0 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8869,Opening Doors,generic_table_driven,not_retail_complete,current_quest,3747,699,The Secrets of Nexus,1,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3747 links Quest2 8869 order 1 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8872,Straining to be Heard,generic_table_driven,not_retail_complete,current_quest,3748,699,The Secrets of Nexus,2,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3748 links Quest2 8872 order 2 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9084,Darkness Revealed,generic_table_driven,not_retail_complete,current_quest,3894,699,The Secrets of Nexus,3,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3894 links Quest2 9084 order 3 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9086,Power by Proxy,generic_table_driven,not_retail_complete,current_quest,3895,699,The Secrets of Nexus,4,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3895 links Quest2 9086 order 4 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9088,The Lone Guardian,generic_table_driven,not_retail_complete,current_quest,3896,699,The Secrets of Nexus,5,0,mapped_episode,matched,186,The Secrets of Nexus,The Secrets of Nexus,122,Thayd,the-secrets-of-nexus-699,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3896 links Quest2 9088 order 5 flags 0 to Episode 699 (The Secrets of Nexus) in WorldZone 122 (Thayd); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 186 (The Secrets of Nexus); slug the-secrets-of-nexus-699, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
10097,Alpha Sanctum Expedition,generic_table_driven,not_retail_complete,current_quest,4084,700,The Secrets of Nexus,0,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 4084 links Quest2 10097 order 0 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8870,Opening Doors,generic_table_driven,not_retail_complete,current_quest,3749,700,The Secrets of Nexus,1,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3749 links Quest2 8870 order 1 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8873,Straining to be Heard,generic_table_driven,not_retail_complete,current_quest,3750,700,The Secrets of Nexus,2,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3750 links Quest2 8873 order 2 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9085,Darkness Revealed,generic_table_driven,not_retail_complete,current_quest,3891,700,The Secrets of Nexus,3,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3891 links Quest2 9085 order 3 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9089,Power by Proxy,generic_table_driven,not_retail_complete,current_quest,3892,700,The Secrets of Nexus,4,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3892 links Quest2 9089 order 4 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9090,The Lone Guardian,generic_table_driven,not_retail_complete,current_quest,3893,700,The Secrets of Nexus,5,0,mapped_episode,matched,187,The Secrets of Nexus,The Secrets of Nexus,2191,Illium,the-secrets-of-nexus-700,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3893 links Quest2 9090 order 5 flags 0 to Episode 700 (The Secrets of Nexus) in WorldZone 2191 (Illium); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 187 (The Secrets of Nexus); slug the-secrets-of-nexus-700, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8894,Contextual Considerations,generic_table_driven,not_retail_complete,current_quest,3754,701,Experimental Espionage,0,0,mapped_episode,matched,189,Experimental Espionage,Experimental Espionage,1405,Southern Wilderrun,experimental-espionage-701,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3754 links Quest2 8894 order 0 flags 0 to Episode 701 (Experimental Espionage) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 189 (Experimental Espionage); slug experimental-espionage-701, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8896,Bomb Threat,generic_table_driven,not_retail_complete,current_quest,3755,701,Experimental Espionage,1,0,mapped_episode,matched,189,Experimental Espionage,Experimental Espionage,1405,Southern Wilderrun,experimental-espionage-701,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3755 links Quest2 8896 order 1 flags 0 to Episode 701 (Experimental Espionage) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 189 (Experimental Espionage); slug experimental-espionage-701, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8910,Crafty Critter,generic_table_driven,not_retail_complete,current_quest,3761,701,Experimental Espionage,2,0,mapped_episode,matched,189,Experimental Espionage,Experimental Espionage,1405,Southern Wilderrun,experimental-espionage-701,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3761 links Quest2 8910 order 2 flags 0 to Episode 701 (Experimental Espionage) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 189 (Experimental Espionage); slug experimental-espionage-701, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8914,Experiment Extermination,generic_table_driven,not_retail_complete,current_quest,3762,701,Experimental Espionage,3,0,mapped_episode,matched,189,Experimental Espionage,Experimental Espionage,1405,Southern Wilderrun,experimental-espionage-701,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3762 links Quest2 8914 order 3 flags 0 to Episode 701 (Experimental Espionage) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 189 (Experimental Espionage); slug experimental-espionage-701, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8983,Pick Up the Pieces,generic_table_driven,not_retail_complete,current_quest,3803,706,Stabilizing the Region,1,0,mapped_episode,matched,156,Stabilizing the Region,Stabilizing the Region,2121,Western Grimvault,stabilizing-the-region-706,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3803 links Quest2 8983 order 1 flags 0 to Episode 706 (Stabilizing the Region) in WorldZone 2121 (Western Grimvault); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 156 (Stabilizing the Region); slug stabilizing-the-region-706, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8984,We Built This Sentry,generic_table_driven,not_retail_complete,current_quest,3804,706,Stabilizing the Region,2,0,mapped_episode,matched,156,Stabilizing the Region,Stabilizing the Region,2121,Western Grimvault,stabilizing-the-region-706,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3804 links Quest2 8984 order 2 flags 0 to Episode 706 (Stabilizing the Region) in WorldZone 2121 (Western Grimvault); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 156 (Stabilizing the Region); slug stabilizing-the-region-706, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8987,On the Loose,generic_table_driven,not_retail_complete,current_quest,3805,706,Stabilizing the Region,3,0,mapped_episode,matched,156,Stabilizing the Region,Stabilizing the Region,2121,Western Grimvault,stabilizing-the-region-706,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3805 links Quest2 8987 order 3 flags 0 to Episode 706 (Stabilizing the Region) in WorldZone 2121 (Western Grimvault); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 156 (Stabilizing the Region); slug stabilizing-the-region-706, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9050,Batten Down the Hatches,no_objectives,not_retail_complete,current_quest,3811,707,G is for Globellum,0,1,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3811 links Quest2 9050 order 0 flags 1 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9052,Lost,generic_table_driven,not_retail_complete,current_quest,3813,707,G is for Globellum,1,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3813 links Quest2 9052 order 1 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9055,Skin of Evil,generic_table_driven,not_retail_complete,current_quest,3816,707,G is for Globellum,2,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3816 links Quest2 9055 order 2 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9057,Mob Mentality,generic_table_driven,not_retail_complete,current_quest,3817,707,G is for Globellum,3,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3817 links Quest2 9057 order 3 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9062,Rocket Surgery,generic_table_driven,not_retail_complete,current_quest,3818,707,G is for Globellum,4,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3818 links Quest2 9062 order 4 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
